content,Positive,Neutral,Negative,Sentiment
就是剧本和演员不过关！,0.62826609,,0.37173391,positive
剧情和演员都很烂！,0.27948917,,0.72051083,negative
好歹你找好看点的演员博个眼球也成啊,0.47698446,,0.52301554,negative
算了不想说了说优点吧：演员的演技虽然也对得起这个戏但还是有待进步着实表扬木虫风；剧本再充实一些前因后果就更好一点了,0.59016181,,0.40983819,positive
抛开演员，,0.36230864,,0.63769136,negative
演员在线，,0.48718584,,0.51281416,negative
演员一个没记住…,0.47416588,,0.52583412,negative
演员屎一样的不走心演技,0.31912073,,0.68087927,negative
演员都不行，,0.4030098,,0.5969902,negative
演员也不错。,0.7310358,,0.2689642,positive
二流的演员，,0.49282805,,0.50717195,negative
演员表演到位,0.61295014,,0.38704986,positive
演员全程尬演，,0.47985344,,0.52014656,negative
有的时候你甚至会忘了演员群中竟然还有从《尝试》和《权游》走出来的OliverChris小哥和GwendolineChristie。,0.60374911,,0.39625089,positive
那位演员记得在Barbershop里也有，,0.60747948,,0.39252052,positive
而现场的互动最惊喜的莫过于“I’mIrish”了以致于演员沉默了几秒哈哈哈，,0.66717544,,0.33282456,positive
但是这对于英国的这些演员来说都不是事儿，,0.4195057,,0.5804943,negative
演员们上天入地满场飞。,0.5579104,,0.4420896,positive
演员们的表演充满张力，,0.5589231,,0.4410769,positive
不过看到一个非裔演员声嘶力竭地努力表演荒诞，,0.33322386,,0.66677614,negative
演员们也放飞自我玩开了，,0.42448733,,0.57551267,negative
演员也是不容易，,0.4770411,,0.5229589,negative
优点就是杂技演员的空中舞蹈扮演精灵可以，,0.69742536,,0.30257464,positive
跟着演员走动，,0.48959559,,0.51040441,negative
结果真的从二月初推到了仲夏来看😂有几个很不错的演员导演的灵光乍现交换台词真的很喜欢但是节奏上真的有点冗长了需要看一下剧本来确定是不是莎士比亚的锅…,0.64856098,,0.35143902,positive
演员们个个卖力没有一个拉垮的。,0.42478792,,0.57521208,negative
看录像已经入戏到想跟演员一起又唱又跳，,0.4999328,,0.5000672,negative
有一个看过的演员太重要了,0.58293924,,0.41706076,positive
看完真的羡慕现场观众希望赶紧的去伦敦看一遍现场得嗨成啥样啊仙王仙后调换台词以及更加复杂的乱点鸳鸯谱让这部莎剧拥有了新的时代意义演员和导演拿生命在演戏和搞笑的奉献精神让本观众感动得泪流满面空中飞人、唱圣歌、现场演唱、男男浴缸戏床戏、蹦迪、浸入式极尽所能的娱乐方式这是属于21世纪的莎剧@中国电影资料馆,0.60731586,,0.39268414,positive
演驴的演员在barbershop也有演，,0.50868434,,0.49131566,positive
仙王仙后、忒修斯和希波吕忒、两对恋人、一众业余演员，,0.51803084,,0.48196916,positive
演员的表演挖掘了剧本的喜剧潜力，,0.54829994,,0.45170006,positive
沉浸式戏剧、杂技表演、一张大布从观众头顶传过以示大梦一场、演员与观众的互动、再现原著中皮拉摩斯的“我死，,0.50390539,,0.49609461,positive
演员们都很给力。,0.7291474,,0.2708526,positive
那些个精灵演员们，,0.71111835,,0.28888165,positive
调戏演员和反被调戏，,0.26932064,,0.73067936,negative
把演员都要搞到笑场！,0.7240624,,0.2759376,positive
演员真是很辛苦。,0.70530984,,0.29469016,positive
演员和观众一同完成一部作品。,0.60790695,,0.39209305,positive
演员飞来飞去。,0.45381438,,0.54618562,negative
演员素质是真的高，,0.41092154,,0.58907846,negative
也符合演员（永远在演gay的）气质。,0.69359692,,0.30640308,positive
演员们的表演很抢眼，,0.5255507,,0.4744493,positive
不过在戏剧中却能依靠演员的发挥保持住观感并且逗笑观众，,0.59023841,,0.40976159,positive
演员也好，,0.67744406,,0.32255594,positive
由单口相声女王Helena、一个眼神两朵花倾覆父权的人间仙境女皇、即兴戏精Bottom和剧团演员们、刻薄捣蛋的Puck和所有acrobats精灵们、男男女女极尽缠绵的情人们为您呈现！,0.6132351,,0.3867649,positive
还是需要有天赋的演员，,0.50921773,,0.49078227,positive
其他演员太缺少喜剧天分了,0.53931758,,0.46068242,positive
演员与观众的即兴互动太有趣啦！,0.70424687,,0.29575313,positive
空中杂技演员与观众的互（调）动（情）太切题啦。,0.66478029,,0.33521971,positive
小精灵们启用的都是Ariel演员真是绝了，,0.59866496,,0.40133504,positive
全剧的依托和最大的看点是演员的表演。,0.5992785,,0.4007215,positive
极度实验化的舞台（演员在观众之中表演）、欢快热闹的蹦迪、欢快的音乐使得全剧也不乏亮点，,0.62926025,,0.37073975,positive
演员起舞，,0.51605831,,0.48394169,positive
演员跟观众的好些互动都有相声砸现挂似的谜之好笑。,0.52505633,,0.47494367,positive
小仙子们的演员据说都是高空特技演员，,0.53273206,,0.46726794,positive
里面的杂技演员真的好厉害(ง•̀_•́)ง,0.71613081,,0.28386919,positive
演员太棒了，,0.73098772,,0.26901228,positive
如果小演员再灵气点这片子无敌了哥哥的女友真心好哈哈哈,0.72591749,,0.27408251,positive
但起码配乐剪辑演员台词用点心好吗？,0.50692048,,0.49307952,positive
演员颜值和演技、服装、道具也算给力，,0.5298928,,0.4701072,positive
演员们上天入地，,0.49931696,,0.50068304,negative
全是喜欢的演员演了齣这么毫无重点又瞎几把扯淡的片，,0.48136623,,0.51863377,negative
演员阵容，,0.5001613,,0.4998387,positive
浪费演员感觉这个交给韩国导演拍可能比这好,0.52088543,,0.47911457,positive
演员越卖力越衬托导演编剧乱七八糟不知所谓。,0.43251898,,0.56748102,negative
饼哥虽然很拼命但长相气质实在和007之流相去甚远（倒是两位韩国演员感觉不错，,0.67648961,,0.32351039,positive
可能真的只是个粉丝向的日式谍战片勉勉强强2.5星两个韩国演员还蛮让人眼前一亮的,0.52553791,,0.47446209,positive
韩国那几位演员也真是典型内战内行外战外行，,0.52472113,,0.47527887,positive
演员阵容挺强大，,0.72493118,,0.27506882,positive
小演员不错,0.73055712,,0.26944288,positive
寒国的那个男演员演的还不错，,0.72656684,,0.27343316,positive
总感觉里面的演员全员装腔作势，,0.40949575,,0.59050425,negative
在一部日影里最亮眼的不是两个日本男演员，,0.42632485,,0.57367515,negative
还给演员累成这样,0.31152294,,0.68847706,negative
筹备期卡纳汉就明确：演员要中东裔；对白用伊方言；手持+沉浸式纪录片视听质感；非西方特警/特战战术风格；口述史般的剧本。,0.49572232,,0.50427768,negative
但隐去演员的五官和阿拉伯语对白的话，,0.49241402,,0.50758598,negative
基本都是素人演员无大牌明星。,0.50375529,,0.49624471,positive
纯伊拉克本土演员、对白和故事的电影就会少之又少。,0.46864714,,0.53135286,negative
而且“女鬼”也都是女演员演戏时发生意外吊死的而来的……,0.5154802,,0.4845198,positive
长相也没到那个程度的女演员，,0.41055235,,0.58944765,negative
对女演员的事故挖掘的太浅了。,0.42531346,,0.57468654,negative
剧本差劲到这种地步演员怎么还去接的啊，,0.2865702,,0.7134298,negative
"本作的缺点不在于制作上过于粗糙,也不在于演员们缺乏演技,更不在于剧本中缺乏新意。",0.31365141,,0.68634859,negative
"也许对于演员的粉丝,这部电影还算有些许可看性;但对于普罗大众而言,本作可谓是又一部浪费时间的佳片。",0.50988559,,0.49011441,positive
被演员吸引过来的，,0.4513839,,0.5486161,negative
演员都太类型化，,0.59028422,,0.40971578,positive
都是年轻的演员，,0.50545035,,0.49454965,positive
演员不错，,0.73082495,,0.26917505,positive
受惠于此的年轻演员先上手几部YA，,0.53285325,,0.46714675,positive
然后再由更大咖的演员或是不错的团队/IP奶一把，,0.64615904,,0.35384096,positive
所以这部一旦剧情违和演员再努力也是出戏啊。,0.36102301,,0.63897699,negative
很有创意的剧本但这个反转实在太生硬大师级悬疑片一定会有暗线伏笔一直伴随着剧情走向暗线需要很多精力做到合理分配但本片直接舍弃暗线的做法实在不可取即使是在电视电影上做尝试演员表现也很平面中规中矩我更愿理解为本片的导演就是这样的执导方式或者单纯的亲情与暗黑势力的斗争也可以赚一把眼泪效果甚至强于本片,0.53093947,,0.46906053,positive
而且各位演员的表演也有点不平均，,0.57792523,,0.42207477,positive
Lucien的演员表现还是比其他人稚嫩了不少。,0.59511818,,0.40488182,positive
戏剧场上的演员反而是真实的，,0.51056228,,0.48943772,positive
但坐在下面的观众却是戴着面具的演员，,0.4892483,,0.5107517,negative
每个演员都出色完成了表演，,0.63136061,,0.36863939,positive
就是男主角对着演员像画素描般写完第一篇剧评那段实在太扯。,0.4787211,,0.5212789,negative
不过演员的发挥还是非常出色，,0.60471879,,0.39528121,positive
两个半小时无尿点cécile本人年度最佳女演员,0.49631956,,0.50368044,negative
😤我期待的男主演员是吕西安的绝佳人选，,0.69874333,,0.30125667,positive
但实在没什么电影感（女演员好可爱，,0.72941665,,0.27058335,positive
最后才发现叙事者是Nathan.Marquised'Espard的演员是个妙人。,0.48082171,,0.51917829,negative
仔细想想演员选得挺合适的，,0.70588519,,0.29411481,positive
片中汇聚了几乎所有法语国家的演员（法国、比利时、加拿大），,0.64456538,,0.35543462,positive
小报主编演员是小本的教父/引荐人，,0.47713901,,0.52286099,negative
问题是演员、摄影、特效、用光全面被碾压。,0.51658468,,0.48341532,positive
演员没啥可说的，,0.48691706,,0.51308294,negative
演员的演技也真是尬，,0.42828207,,0.57171793,negative
除了演员全换成了中国人，,0.45835437,,0.54164563,negative
顺便说下这一星是给女演员的小白胸和大白腿的。,0.34575992,,0.65424008,negative
3、女演员那几句蹩脚的英文给我搞蒙了，,0.49828036,,0.50171964,negative
但所有演员演技都真心不咋地，,0.27539533,,0.72460467,negative
演员选角不符合，,0.34822306,,0.65177694,negative
演员也不太行。,0.3040835,,0.6959165,negative
演员演技差，,0.26928714,,0.73071286,negative
不能和某堡垒这种光靠演员圈钱的比，,0.39547352,,0.60452648,negative
看来地球流浪之后确实有很多有才华的导演和演员进军科幻电影了。,0.5916872,,0.4083128,positive
这全程就那么几个演员，,0.28799071,,0.71200929,negative
但是演员表演得太差，,0.26904388,,0.73095612,negative
但挑选演员方面还需要慎重考虑......,0.46658796,,0.53341204,negative
查了一下演员叫金昭熙，,0.50385471,,0.49614529,positive
好烦演员表看不到好看的邻居小哥不知道是谁,0.32625079,,0.67374921,negative
演员们在关键的时候并不用言语，,0.4978972,,0.5021028,negative
女主演员可能有关系吧,0.50080394,,0.49919606,positive
电影没亮点除了开头尺度比较大的女演员的露出事件胸和屁股全露了外真没觉得有什么亮点而且我看的版本翻译也有问题翻译的比较差当时也是分不清里面的谁是谁现在想想露出的那女的是被俘的飞行员的媳妇吧美国的议员怎么有这么大的权力不只这个电影其他的电影里也是改天得搜索一下飞行员出任务被地对空导弹给打中了，,0.48874097,,0.51125903,negative
几个演员到是蛮熟的越狱里的还有终结者2里的,0.5159255,,0.4840745,positive
演员本人也令人遗憾地自杀了。,0.27184418,,0.72815582,negative
只是为了纪念这位演员而推荐。,0.60196921,,0.39803079,positive
看到一半找评论才知道男主就是几个月前自杀的男演员。,0.39854954,,0.60145046,negative
比其美版更加煽情在情感的表现上充满了爆发力演员表现也更自然一些还保留了原著的小清新感,0.65963063,,0.34036937,positive
现实中男主演员去世了，,0.49421347,,0.50578653,negative
男演员很帅,0.72894819,,0.27105181,positive
演员们也卖力，,0.50062112,,0.49937888,positive
是真的同一个演员吗，,0.48832359,,0.51167641,negative
真的有压力大想不开的孩子引导正确人生观很重要用彪哥的话就是:论成败人生豪迈大不了从头再来谁也别看不起谁前半段其实略平淡好看的在后半段有点可爱有点假但是并不离谱的废柴逆袭虽然是慢火熬制最终总会有些热血沸腾(开个玩笑一句话破防儿子：这都是爸爸上大学之后发生的事…(男主角演员RIP【北一路万达影城,0.32873538,,0.67126462,negative
居然没看出来中年一代和青年一代是不同的演员，,0.46675281,,0.53324719,negative
也是那时才确定青年和中年不是同一批演员扮的…找得好真神似！,0.54167049,,0.45832951,positive
才知道青年阿尼的演员2020年自杀了…太可惜了，,0.41305323,,0.58694677,negative
演员大都很好看。,0.73084512,,0.26915488,positive
印度找演员真的有一套，,0.52601199,,0.47398801,positive
演员选的也真是太老了，,0.43530864,,0.56469136,negative
我感觉青年演员和中年演员们之间也没差多少岁。,0.41004356,,0.58995644,negative
女演员挺漂亮的。,0.72948119,,0.27051881,positive
想不到演员快要七十岁了？,0.48154685,,0.51845315,negative
女警的演员很好看，,0.72210202,,0.27789798,positive
人头多、演员颜值高、舞美漂亮、舞蹈动作节奏感强、音乐欢快好听，,0.72239093,,0.27760907,positive
在印度做演员不容易，,0.53012059,,0.46987941,positive
演员，,0.49625884,,0.50374116,negative
造景很美、演员也美。,0.73078633,,0.26921367,positive
演员美，,0.60726015,,0.39273985,positive
演员和画面以及动作戏十分十分的养眼。,0.56725222,,0.43274778,positive
演员也好看，,0.56474618,,0.43525382,positive
演员，,0.49625884,,0.50374116,negative
妹妹的演员挺有灵气的，,0.51388479,,0.48611521,positive
看这电影是虐演员还是虐观众？,0.36928971,,0.63071029,negative
演员，,0.49625884,,0.50374116,negative
天才的演员和编剧，,0.51499978,,0.48500022,positive
真的很佩服这种演员，,0.41464679,,0.58535321,negative
一个女演员的独角戏，,0.5155821,,0.4844179,positive
好演员,0.37926046,,0.62073954,negative
演员、编剧集一体的魅力,0.59769643,,0.40230357,positive
收放自如的喜剧女演员。,0.52611517,,0.47388483,positive
为什么在优秀演员的好评中经常看到“戏剧出身”这类的话。,0.68478647,,0.31521353,positive
戏剧是演员发光的舞台。,0.50471392,,0.49528608,positive
无论是作为演员还是编剧，,0.49288091,,0.50711909,negative
土澳演员真的不容易火…,0.27545846,,0.72454154,negative
再动用老中青三位女演员彼此的搭配，,0.59424333,,0.40575667,positive
到结尾我也没看清三个演员脸，,0.31489207,,0.68510793,negative
浪费了俩好演员。,0.5950776,,0.4049224,positive
特别白开水的第三部把第一部的小心动完全消耗殆尽亚裔的大头基因真的不是骗人的珠圆玉润的男女猪脚确实需要谢幕了不过女主的演员确实显示出了亚裔的自信美这在这三部里始终是贯穿始终的自信的人往往是真的美！,0.5117878,,0.4882122,positive
不过朴海秀还算个不错的演员,0.73064797,,0.26935203,positive
哪怕是男女主都是可以担当一面且有过知名作的演员，,0.56108121,,0.43891879,positive
好多好演员，,0.48324819,,0.51675181,negative
但是演员差了些。,0.43287845,,0.56712155,negative
演员演技都在线，,0.48266244,,0.51733756,negative
演员们颜质不错，,0.72986796,,0.27013204,positive
不愧是鲨卷风的演员，,0.73081712,,0.26918288,positive
烂演员。,0.33668182,,0.66331818,negative
嘻哈帝国那个戏精演员本来就很奇葩，,0.51703374,,0.48296626,positive
而且没有一般常见黑人脱口秀演员的猴急劲儿，,0.44673929,,0.55326071,negative
DaveChappelle大概是当下最敢于向“政治正确”开炮的喜剧演员了吧；节奏极好，,0.61198578,,0.38801422,positive
最起码演员演技在线，,0.40952077,,0.59047923,negative
服装、光影布置、配乐和演员的演技和妆容，,0.5195488,,0.4804512,positive
演员虽不出名但演技不错。,0.66658598,,0.33341402,positive
偶然看到的很多地方能看出演员是努力的，,0.53108449,,0.46891551,positive
演员真的一点也不会演戏，,0.30013564,,0.69986436,negative
演员也是素人既视感。,0.47684695,,0.52315305,negative
但是花木兰的演员不是很入戏，,0.35082416,,0.64917584,negative
演员演技个个在线,0.48177245,,0.51822755,negative
剧情打戏服化演员没有可以让我夸的部分很多感受不到情绪的慢镜头片尾画风秒变玄幻武侠各种反医学常识就害,0.41287852,,0.58712148,negative
感觉演员有点牵强，,0.46913242,,0.53086758,negative
演员形象也基本符合，,0.497319,,0.502681,negative
演员不会演戏打戏无力难看，,0.27966783,,0.72033217,negative
可惜这样的演员也不是想找就能找到的，,0.34092371,,0.65907629,negative
这部电影比导演成名作《暹罗之恋》不论是技术摄影构图剪辑还是演员的演技上都有了本质的飞跃，,0.54112455,,0.45887545,positive
但两位演员的表演很到位。,0.71987839,,0.28012161,positive
而演老爸那个角色的演员中文不要说得太好啊。,0.68119403,,0.31880597,positive
演员颜值和剧情都一般。,0.31055218,,0.68944782,negative
但是演员感觉很好，,0.72732628,,0.27267372,positive
演员也都很好，,0.73102465,,0.26897535,positive
前半部分的画面和演员形象就有泰剧的初恋味。,0.50189814,,0.49810186,positive
从导演编剧到演员。,0.51446867,,0.48553133,positive
演员的精气神也不对。,0.32342605,,0.67657395,negative
演员也太帅了吧！,0.72866114,,0.27133886,positive
ps.女主演员脸还蛮立体的，,0.59603436,,0.40396564,positive
（3）在贩卖“精神情怀”同时几乎所有演员都换成了“二代面孔”，,0.51713614,,0.48286386,positive
数数里面有多少位《超感猎杀》的演员？,0.50573714,,0.49426286,positive
看好成为下一代亚裔女演员担当。,0.51450118,,0.48549882,positive
是两姐妹御用演员吗哈哈哈哈哈哈哈Lexy和Bugs绝对是一对ucantconvincemeotherwise！,0.67155245,,0.32844755,positive
sense8演员再就业市场，,0.48479661,,0.51520339,negative
导演、编剧和演员无一不在其中投入了大量的心血，,0.48961203,,0.51038797,negative
演员们的表扬都很假，,0.62447038,,0.37552962,positive
网飞哪找来这么多不会演戏的小演员啊，,0.42026567,,0.57973433,negative
小演员表现得都不错，,0.72582468,,0.27417532,positive
演员也完全没有调教，,0.37244969,,0.62755031,negative
无论是戏中小演员还是戏外小观众,0.62453331,,0.37546669,positive
大型交通安全宣传片悬疑部分没什么悬念但是插叙还挺有意思小学生的三个小演员特别是女生感觉特别会演后半段有点拖沓看完去厕所进去时里边五个人三小一大我完事的时候里边没人了而我惊讶得意识到那四个人都没洗手就出去了和日本人看电影真挺危险的还,0.54460357,,0.45539643,positive
给刚酱理个清爽的发型不好嘛👿女主小时候的演员好灵～,0.69220471,,0.30779529,positive
好好一个故事被导演的拖沓和演员的面瘫给毁了,0.43023716,,0.56976284,negative
研究了60分钟这男演员眼线埋这么深要不要动手术的问题。,0.43130099,,0.56869901,negative
男演员有眼缘，,0.54097797,,0.45902203,positive
似乎导演和演员也没想假装什么，,0.40688013,,0.59311987,negative
尽管演员一个也不认识，,0.49365304,,0.50634696,negative
虽然不知道到底几岁拜托回忆用真年轻演员吧（日本最不缺这类没演技但是气质够的少男少女）,0.38485613,,0.61514387,negative
剧情和演员我倒没啥感觉，,0.40766991,,0.59233009,negative
演员也还行，,0.68246701,,0.31753299,positive
演员演技在线，,0.49203709,,0.50796291,negative
演员演技一般，,0.27806209,,0.72193791,negative
演员也不错，,0.73097692,,0.26902308,positive
。演员智商总感觉完全不在线。,0.31776048,,0.68223952,negative
演员到位，,0.58836738,,0.41163262,positive
新生代小演员里她身上有我比较喜欢的感觉。,0.72701643,,0.27298357,positive
她个人保养和化妆师的功劳加一起真的看不出来这是一个30多岁的演员在演20岁的角色。,0.48963432,,0.51036568,negative
看电影的时候我一直刷豆瓣演员表还有一个ACamp是谁？,0.5058504,,0.4941496,positive
感人只是题材和真实事件本身比较感人电影的叙事能力一般般吧演员的表演还是不错的尤其是女主角眼睛很有代入感,0.71229045,,0.28770955,positive
而演美知留的演员，,0.52931584,,0.47068416,positive
男女主演员都喜欢，,0.72917246,,0.27082754,positive
冲着演员和酷海报看的屎一样的剧情糟糕的配乐浪费了九十分钟,0.2760652,,0.7239348,negative
演员的水平都一般，,0.28287559,,0.71712441,negative
几位年轻演员也表现不错。,0.72542451,,0.27457549,positive
几名年轻主角演员，,0.49698058,,0.50301942,negative
也是网飞使得德荷英三国演员得以在一部电影中，,0.5761601,,0.4238399,positive
3.5演员好，,0.60224685,,0.39775315,positive
英国演员确实有气质，,0.50864944,,0.49135056,positive
故事整体依赖导演调度和演员的发挥，,0.63896429,,0.36103571,positive
非常考验导演的掌控力和演员的台词功底。,0.68183972,,0.31816028,positive
演员演技不高，,0.35822865,,0.64177135,negative
演员能力的问题旧口音跟异国题材里的外国话一样只是意思意思。,0.47823596,,0.52176404,negative
而且演员演技非常在线，,0.47265665,,0.52734335,negative
演员的情绪很到位，,0.61029389,,0.38970611,positive
戏里老中青三代女演员都奉献出了极棒的演出，,0.69925006,,0.30074994,positive
非常喜欢几个演员的表演状态，,0.73092413,,0.26907587,positive
太失败了；5.影片得益于几个演员都还算有信念感，,0.36913379,,0.63086621,negative
我刚刚看了下预告片和演员表，,0.48301029,,0.51698971,negative
就…除了若干中年女演员的脸医美味过浓、劇情實在太老土了之外竟也没什么好特别挑剔的地方还不错正常台灣商業片水平,0.65964224,,0.34035776,positive
演员与台词也不错，,0.72684162,,0.27315838,positive
几位女演员的表演加分，,0.57886228,,0.42113772,positive
几个女演员都好棒！,0.73102737,,0.26897263,positive
几个女演员的表演都像是在唱独角戏。,0.58356973,,0.41643027,positive
演员方面亦有很大惊喜，,0.70415318,,0.29584682,positive
演员诠释的也很丰足，,0.69795174,,0.30204826,positive
片中女性演员的表演人均一座最佳女主，,0.64472087,,0.35527913,positive
演员和台味加分，,0.34174416,,0.65825584,negative
但徒有演员没有剧本，,0.4194603,,0.5805397,negative
小三是另一位演员方文琳演的（电影版是丁宁），,0.56451892,,0.43548108,positive
认识了好些演员，,0.54458259,,0.45541741,positive
还有几位二骑演员友情演出。,0.49218746,,0.50781254,negative
演员们演技的成长肉眼可见。,0.5167171,,0.4832829,positive
可惜了那段历史可惜了片中的演员和摄影。,0.28891844,,0.71108156,negative
演员表现也相当棒。,0.62703451,,0.37296549,positive
Bewareofgifts.艾莉丝克里奇这个演员真是长了张反派脸，,0.47748779,,0.52251221,negative
演员表现太有感染力了！,0.71011379,,0.28988621,positive
话说那个演员是不是头尾都被抓了？,0.32799501,,0.67200499,negative
🤔Wolf这部里好坏好邪魅啊🤣最后演员两口子真是🐮可爱的小勤务兵第一个死，,0.43407332,,0.56592668,negative
编剧演员功不可没。,0.49030295,,0.50969705,negative
演员们的头发很扎眼，,0.33567651,,0.66432349,negative
其他几个年轻演员也还不错，,0.72980994,,0.27019006,positive
新生代演员里朴正民的可塑性挺强。,0.64116682,,0.35883318,positive
又是浪费一众演员的片子，,0.34638284,,0.65361716,negative
三个不讨厌的演员演了一个让人连五分钟注意力都无法集中的片子。,0.49820329,,0.50179671,negative
顺便说演大爷的演员是当年活死人黎明里的男主，,0.32189242,,0.67810758,negative
其他演员的演技都好尬呀,0.65585052,,0.34414948,positive
这是很厉害的演员了吧，,0.63841941,,0.36158059,positive
两个女主角的表演几乎不能用演员来定义，,0.38249927,,0.61750073,negative
好oldschool的恐怖片额~演员演技堪忧啊~~~,0.38381672,,0.61618328,negative
？这个演员是什么鬼？,0.30004877,,0.69995123,negative
演员在演啥？,0.49375984,,0.50624016,negative
烂片就是烂导演请了好演员都崩坏。,0.27788185,,0.72211815,negative
。鬼一来叫的比谁都惨鬼一走甩脸就是一句我要见我老公演员的演技就跟没拿片酬似的整部电影感觉拍哪算哪满屏都是烂掉的梗烂掉的台词烂掉的演技烂掉的服装烂掉的眼珠子实在烂透了我再看一部台湾鬼片就抽自己一大嘴巴,0.28238102,,0.71761898,negative
BodyHorror、场景氛围和演员发挥方面还算出色，,0.67201236,,0.32798764,positive
演员中规中矩，,0.72341687,,0.27658313,positive
而且枯燥的剧本和演员们说一句顿一句的表演节奏都让本片没有任何观赏性可言。,0.42492574,,0.57507426,negative
演员表演浮夸。,0.52508047,,0.47491953,positive
"哈哈哈哈哈哈哈作为一个恐怖片来说真的是太13点了...一个萌萌的咋吧着小眼睛的沙发...摇摆着隔空杀戮...原来以为是日本那个恐怖漫画的翻版,没想到新西兰导演这么有喜剧精神..唯一的亮点是老头的演员还蛮可爱的~😂",0.6014308,,0.3985692,positive
翻译的不好；另外三线演员演技确实不咋样，,0.2929075,,0.7070925,negative
却拍摄真实世界中真实人物的真实反映（演员均扮演自己）。,0.71053856,,0.28946144,positive
演员真的在大口地吃，,0.58480652,,0.41519348,positive
小演员们都挺不错的，,0.72363072,,0.27636928,positive
两个小演员演得不错。,0.73071942,,0.26928058,positive
演员们出色的集体发挥基本腻上了二者间的缝隙，,0.5102436,,0.4897564,positive
演员们都演得太好了，,0.71568938,,0.28431062,positive
成功的一大半都来自演员。,0.6941867,,0.3058133,positive
化妆特效的精进再加上演员表演都非常玩命和敬业，,0.64776673,,0.35223327,positive
请了不少年轻演员，,0.57331483,,0.42668517,positive
演员还是依旧辛苦了，,0.69164498,,0.30835502,positive
吓人的点蛮多的不算无聊但是演员演技太差了！,0.27050223,,0.72949777,negative
演员挺棒的……,0.7211241,,0.2788759,positive
配合演员们不断的尖叫，,0.47192004,,0.52807996,negative
没有一个认识的演员。,0.48881667,,0.51118333,negative
恐怖氛围和节奏结合了日本恐怖片和美国恐怖片的优点几个特写镜头也让人毛骨悚然对那个年代的黑人音乐文化也有不错的解释输出但演员的表现和场景的选择特别是最后结尾并没有优秀恐怖片的宿命感和立体感反而让人感觉有些尴尬不适,0.36823256,,0.63176744,negative
最后女上司张牙舞爪的突然就跳到了演员表……,0.47083626,,0.52916374,negative
全片几乎都是黑人演员，,0.31168122,,0.68831878,negative
小荧幕喜剧演员想成功转型可太难了,0.57028716,,0.42971284,positive
烂片喜剧演员们的转型之路总是那么鲜血淋漓,0.42169013,,0.57830987,negative
导演最大失误就是挑错演员，,0.30949312,,0.69050688,negative
喜剧演员集体出圈演这种电影？,0.46760769,,0.53239231,negative
女主的演员才15岁哎，,0.44783117,,0.55216883,negative
靠演员阵容来苦撑着，,0.41730862,,0.58269138,negative
但演员也有些找不着调的感觉……,0.37652807,,0.62347193,negative
演员演技还可以吧中规中矩的电影,0.70157791,,0.29842209,positive
很普通的电影.几个演员在耍酷罢了.,0.44472996,,0.55527004,negative
扮演德国舰长和游击队长的两位演员表演的挺好。,0.63854588,,0.36145412,positive
摄影演员都不错，,0.730994,,0.269006,positive
折腾半天女演员，,0.28220302,,0.71779698,negative
是可以肆意折磨演员的吗？,0.29809658,,0.70190342,negative
舞蹈演员来区分性别，,0.4948424,,0.5051576,negative
但演员演技不行，,0.36812064,,0.63187936,negative
是一位相当不错的知识型印度男演员。,0.67051109,,0.32948891,positive
第二个故事的演员是万合天宜的熟面孔，,0.49209886,,0.50790114,negative
很贴近生活的人物身份设定居然被改成了演员。,0.46305442,,0.53694558,negative
但是演员更差了，,0.27189921,,0.72810079,negative
男女主不愧是演员，,0.72927584,,0.27072416,positive
第一个故事是女的爱上了演员，,0.35910821,,0.64089179,negative
演员渣了她，,0.3005318,,0.6994682,negative
只有女主（同一个演员）尚且一看，,0.41742296,,0.58257704,negative
演员们再如何挣扎都难以提升影片的水平。,0.409502,,0.590498,negative
有两个女演员我一直不明白在最红的时候都去干嘛了，,0.53202767,,0.46797233,positive
演员的演技是小学生水平，,0.48959892,,0.51040108,negative
演员的表演比初中生的话剧排演还尴尬，,0.52508057,,0.47491943,positive
然而当演员出现的时候，,0.41979159,,0.58020841,negative
演员好看加一星。,0.49701041,,0.50298959,negative
又是一群混血印尼演员，,0.49022548,,0.50977452,negative
演员太多了，,0.53401795,,0.46598205,positive
演员各种滋哇乱叫，,0.35906671,,0.64093329,negative
演员用力过猛，,0.42276466,,0.57723534,negative
话说电影里的演员，,0.49594743,,0.50405257,negative
演员颜值还蛮高的,0.60147594,,0.39852406,positive
演员们的颜值出乎意料的还可以，,0.71592216,,0.28407784,positive
之前看的东南亚恐怖片里的演员大多丑得一批。,0.35230047,,0.64769953,negative
0,0.5,,0.5,positive
男女演员虽然都是大户人家出身，,0.46419479,,0.53580521,negative
这部片子成功让我第一次质疑究竟是演员木头还是导演无能。,0.39164944,,0.60835056,negative
男女主的演员人选就是闭着眼睛选的，,0.53619343,,0.46380657,positive
从演员到角色本身都严重违和。,0.38736926,,0.61263074,negative
当欧洲风光片看还不错但是男女演员和Rebecca这个故事有半毛钱关系啊男主毫不阴郁女主毫无恐惧完全比不上JeremyBrett的影视剧版所营造的氛围这两个主角如果想要演床戏为什么不拍五十度系列走错片场了吧,0.40800991,,0.59199009,negative
就会明白演员个人魅力的重要性，,0.60324099,,0.39675901,positive
而本片在演员选择上无疑是失败的，,0.33240942,,0.66759058,negative
演员的气质注定了这部戏只能是一部偶像剧，,0.56407903,,0.43592097,positive
